budget,genres,id,keywords,original_language,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,vote_average
20000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}]",9387,"[{""id"": 1394, ""name"": ""gladiator""}, {""id"": 1522, ""name"": ""repayment""}, {""id"": 4798, ""name"": ""despot""}, {""id"": 14665, ""name"": ""barbarian""}, {""id"": 234213, ""name"": ""sword and sorcery""}]",en,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Dino De Laurentiis Company"", ""id"": 10308}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1982/4/2,79114085,129,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,6.6
3500000,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 37, ""name"": ""Western""}, {""id"": 10749, ""name"": ""Romance""}]",24266,"[{""id"": 802, ""name"": ""regret""}, {""id"": 1261, ""name"": ""river""}, {""id"": 2673, ""name"": ""horse""}, {""id"": 2752, ""name"": ""ranch""}, {""id"": 5657, ""name"": ""australia""}, {""id"": 155343, ""name"": ""brumby""}, {""id"": 155344, ""name"": ""brumbies""}, {""id"": 155346, ""name"": ""colt""}, {""id"": 155347, ""name"": ""stockman""}, {""id"": 155349, ""name"": ""clancy of the overflow""}]",en,"[{""name"": ""Cambridge Productions"", ""id"": 4293}]","[{""iso_3166_1"": ""AU"", ""name"": ""Australia""}]",1982/3/2,20659423,104,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,6.8
32000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",18254,"[{""id"": 736, ""name"": ""journalist""}, {""id"": 3460, ""name"": ""russian revolution 1917""}]",en,"[{""name"": ""Barclays Mercantile Industrial Finance"", ""id"": 553}, {""name"": ""JRS Productions"", ""id"": 44485}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1981/12/25,40382659,195,"[{""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""fi"", ""name"": ""suomi""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,7.1
2000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",8810,"[{""id"": 1653, ""name"": ""explosive""}, {""id"": 1789, ""name"": ""boomerang""}, {""id"": 3203, ""name"": ""pilot""}, {""id"": 3713, ""name"": ""chase""}, {""id"": 4458, ""name"": ""post-apocalyptic""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 5011, ""name"": ""deal""}, {""id"": 5385, ""name"": ""survivor""}, {""id"": 5650, ""name"": ""feral child""}, {""id"": 5657, ""name"": ""australia""}, {""id"": 5890, ""name"": ""community""}, {""id"": 8440, ""name"": ""ex-cop""}, {""id"": 9276, ""name"": ""truck""}, {""id"": 9663, ""name"": ""sequel""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 10590, ""name"": ""oil""}, {""id"": 10689, ""name"": ""wasteland""}, {""id"": 12365, ""name"": ""gang rape""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 15162, ""name"": ""dog""}, {""id"": 17937, ""name"": ""desolate""}, {""id"": 158269, ""name"": ""oil refinery""}, {""id"": 164899, ""name"": ""disfigurement mask""}, {""id"": 172841, ""name"": ""music box""}, {""id"": 175994, ""name"": ""oil tanker""}, {""id"": 192213, ""name"": ""wanderer""}, {""id"": 205624, ""name"": ""ozploitation""}, {""id"": 234290, ""name"": ""motorcycle gangs""}]",en,"[{""name"": ""Kennedy Miller Productions"", ""id"": 2537}]","[{""iso_3166_1"": ""AU"", ""name"": ""Australia""}]",1981/12/24,24600832,95,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,7.3
10000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 10751, ""name"": ""Family""}]",73247,"[{""id"": 964, ""name"": ""servant""}, {""id"": 2964, ""name"": ""future""}, {""id"": 3713, ""name"": ""chase""}, {""id"": 4663, ""name"": ""lovers""}, {""id"": 9503, ""name"": ""outlaw""}, {""id"": 14544, ""name"": ""robot""}]",en,"[{""name"": ""Universal Pictures"", ""id"": 33}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1981/12/18,2154696,79,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,3.8
12000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}]",62204,"[{""id"": 4428, ""name"": ""stone age""}, {""id"": 159955, ""name"": ""cavemen""}, {""id"": 178645, ""name"": ""prehistoric adventure""}, {""id"": 183414, ""name"": ""prehistoric times""}, {""id"": 192918, ""name"": ""prehistoric man""}]",xx,"[{""name"": ""Belstar Productions"", ""id"": 999}, {""name"": ""St\u00e9phan Films"", ""id"": 2359}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1981/12/15,55260558,100,"[{""iso_639_1"": ""xx"", ""name"": ""No Language""}]",Released,7.1
4000000,"[{""id"": 35, ""name"": ""Comedy""}]",10246,"[{""id"": 255, ""name"": ""male nudity""}, {""id"": 293, ""name"": ""female nudity""}, {""id"": 572, ""name"": ""sex""}, {""id"": 1196, ""name"": ""florida""}, {""id"": 2389, ""name"": ""virgin""}, {""id"": 2483, ""name"": ""nudity""}, {""id"": 6593, ""name"": ""stripper""}, {""id"": 10250, ""name"": ""redneck""}, {""id"": 10873, ""name"": ""school""}, {""id"": 11254, ""name"": ""loss of virginity""}, {""id"": 12011, ""name"": ""hijinks""}, {""id"": 12425, ""name"": ""racism""}, {""id"": 13130, ""name"": ""teenager""}, {""id"": 14794, ""name"": ""lust""}, {""id"": 15075, ""name"": ""mischief""}, {""id"": 156391, ""name"": ""peeping tom""}, {""id"": 161266, ""name"": ""teaching""}, {""id"": 161267, ""name"": ""misadventure""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}, {""id"": 180340, ""name"": ""voyeur""}, {""id"": 206850, ""name"": ""canuxploitation""}, {""id"": 208445, ""name"": ""virginity""}]",en,"[{""name"": ""Melvin Simon Productions"", ""id"": 2124}, {""name"": ""Astral Bellevue Path\u00e9"", ""id"": 10313}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""CA"", ""name"": ""Canada""}]",1981/11/13,125728258,94,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,6.1
17000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 53, ""name"": ""Thriller""}]",2989,"[{""id"": 409, ""name"": ""africa""}, {""id"": 2043, ""name"": ""lion""}, {""id"": 2857, ""name"": ""elephant""}, {""id"": 4459, ""name"": ""vegetarian""}, {""id"": 4478, ""name"": ""leopard""}, {""id"": 4809, ""name"": ""tiger""}, {""id"": 7639, ""name"": ""zebra""}, {""id"": 9902, ""name"": ""wildlife""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 10787, ""name"": ""jungle""}, {""id"": 11221, ""name"": ""blood""}, {""id"": 18450, ""name"": ""exploitation film""}, {""id"": 158130, ""name"": ""animal attack""}, {""id"": 211504, ""name"": ""wildlife reserve""}, {""id"": 211505, ""name"": ""wildlife conservation""}]",en,"[{""name"": ""American Filmworks"", ""id"": 8310}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1981/11/12,2000000,102,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,5.6
350000,"[{""id"": 27, ""name"": ""Horror""}]",764,"[{""id"": 769, ""name"": ""falsely accused""}, {""id"": 1829, ""name"": ""beheading""}, {""id"": 2380, ""name"": ""audio tape""}, {""id"": 4010, ""name"": ""log cabin""}, {""id"": 4013, ""name"": ""chain saw""}, {""id"": 4014, ""name"": ""giant plant""}, {""id"": 4015, ""name"": ""aggression by plant""}, {""id"": 4748, ""name"": ""lodge""}, {""id"": 9713, ""name"": ""friends""}, {""id"": 10121, ""name"": ""stop motion""}, {""id"": 156075, ""name"": ""evil""}, {""id"": 156174, ""name"": ""occult""}, {""id"": 157458, ""name"": ""book of the dead""}, {""id"": 157466, ""name"": ""necronomicon""}, {""id"": 161261, ""name"": ""demonic possession""}, {""id"": 189921, ""name"": ""video nasty""}, {""id"": 232281, ""name"": ""unofficial remake""}]",en,"[{""name"": ""Renaissance Pictures"", ""id"": 467}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1981/10/15,29400000,85,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,7.3
14000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10752, ""name"": ""War""}, {""id"": 12, ""name"": ""Adventure""}]",387,"[{""id"": 321, ""name"": ""terror""}, {""id"": 339, ""name"": ""submarine""}, {""id"": 818, ""name"": ""based on novel""}, {""id"": 1913, ""name"": ""atlantic ocean""}, {""id"": 1915, ""name"": ""gibraltar""}, {""id"": 1956, ""name"": ""world war ii""}, {""id"": 4263, ""name"": ""duty""}, {""id"": 5299, ""name"": ""war correspondent""}, {""id"": 6791, ""name"": ""torpedo""}, {""id"": 15111, ""name"": ""drinking""}, {""id"": 41599, ""name"": ""sailor""}, {""id"": 155499, ""name"": ""convoy""}, {""id"": 156217, ""name"": ""u boat""}, {""id"": 180178, ""name"": ""destroyer""}, {""id"": 200223, ""name"": ""depth charge""}, {""id"": 226473, ""name"": ""comrade""}, {""id"": 226474, ""name"": ""german submarine""}, {""id"": 226475, ""name"": ""naval battle""}, {""id"": 226476, ""name"": ""periscope""}, {""id"": 228491, ""name"": ""suicidal mission""}]",de,"[{""name"": ""Radiant Film GmbH"", ""id"": 209}, {""name"": ""S\u00fcddeutscher Rundfunk"", ""id"": 210}, {""name"": ""Bavaria Film"", ""id"": 1704}, {""name"": ""Westdeutscher Rundfunk (WDR)"", ""id"": 7025}, {""name"": ""Twin Bros. Productions"", ""id"": 11344}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}]",1981/9/16,85000000,149,"[{""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",Released,7.9
18000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 37, ""name"": ""Western""}]",38665,"[{""id"": 178867, ""name"": ""lone ranger""}, {""id"": 180234, ""name"": ""wild bill hickok""}, {""id"": 190296, ""name"": ""buffalo bill""}, {""id"": 222787, ""name"": ""the lone ranger""}]",en,"[{""name"": ""ITC Entertainment"", ""id"": 1584}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1981/8/20,2945600,98,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,3.7
20000000,"[{""id"": 35, ""name"": ""Comedy""}]",47941,[],en,[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1981/7/31,2297493,98,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,4.9
18000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",11644,"[{""id"": 2380, ""name"": ""audio tape""}, {""id"": 2708, ""name"": ""hitman""}, {""id"": 2946, ""name"": ""presidential election""}, {""id"": 3767, ""name"": ""noises""}, {""id"": 4881, ""name"": ""yell""}, {""id"": 6078, ""name"": ""politics""}, {""id"": 6151, ""name"": ""faithlessness""}]",en,"[{""name"": ""Cinema 77"", ""id"": 1819}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1981/7/24,12000000,108,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,7.3
5000000,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}]",36819,"[{""id"": 1454, ""name"": ""treasure""}, {""id"": 1969, ""name"": ""map""}, {""id"": 2343, ""name"": ""magic""}, {""id"": 4379, ""name"": ""time travel""}, {""id"": 4388, ""name"": ""titanic""}, {""id"": 4392, ""name"": ""cage""}, {""id"": 10028, ""name"": ""steampunk""}, {""id"": 10166, ""name"": ""minotaur""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 10842, ""name"": ""good vs evil""}, {""id"": 11117, ""name"": ""tank""}, {""id"": 11728, ""name"": ""burglary""}]",en,"[{""name"": ""Handmade Films Ltd."", ""id"": 146}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",1981/7/13,42365581,116,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,6.6
18000000,"[{""id"": 14, ""name"": ""Fantasy""}]",848,"[{""id"": 1308, ""name"": ""secret identity""}, {""id"": 1430, ""name"": ""self sacrifice""}, {""id"": 2343, ""name"": ""magic""}, {""id"": 2389, ""name"": ""virgin""}, {""id"": 2642, ""name"": ""solar eclipse""}, {""id"": 2858, ""name"": ""sacrifice""}, {""id"": 3873, ""name"": ""sorcerer's apprentice""}, {""id"": 4257, ""name"": ""amulet""}, {""id"": 4258, ""name"": ""lottery""}, {""id"": 4260, ""name"": ""brood""}, {""id"": 5698, ""name"": ""egg""}, {""id"": 7376, ""name"": ""princess""}, {""id"": 10821, ""name"": ""sorcerer""}, {""id"": 10864, ""name"": ""human sacrifice""}, {""id"": 12554, ""name"": ""dragon""}, {""id"": 186189, ""name"": ""hidden identity""}, {""id"": 201554, ""name"": ""crossdressing""}, {""id"": 233023, ""name"": ""landslide""}, {""id"": 234213, ""name"": ""sword and sorcery""}]",en,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Walt Disney Productions"", ""id"": 3166}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",1981/6/26,14110013,108,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""hu"", ""name"": ""Magyar""}]",Released,6.5
10000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]",10890,"[{""id"": 248, ""name"": ""date""}, {""id"": 1595, ""name"": ""ex-girlfriend""}, {""id"": 4595, ""name"": ""u.s. army""}, {""id"": 11138, ""name"": ""military spoof""}]",en,"[{""name"": ""Columbia Pictures Industries"", ""id"": 5848}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1981/6/25,85300000,106,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}, {""iso_639_1"": ""pl"", ""name"": ""Polski""}]",Released,6.5
28000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",699,"[{""id"": 212, ""name"": ""london england""}, {""id"": 339, ""name"": ""submarine""}, {""id"": 392, ""name"": ""england""}, {""id"": 658, ""name"": ""sea""}, {""id"": 782, ""name"": ""assassin""}, {""id"": 1262, ""name"": ""mountains""}, {""id"": 1568, ""name"": ""undercover""}, {""id"": 2070, ""name"": ""olympic games""}, {""id"": 2149, ""name"": ""drug traffic""}, {""id"": 3269, ""name"": ""secret mission""}, {""id"": 3272, ""name"": ""secret intelligence service""}, {""id"": 3278, ""name"": ""kgb""}, {""id"": 3343, ""name"": ""coral reef""}, {""id"": 3476, ""name"": ""ski jump""}, {""id"": 3478, ""name"": ""parrot""}, {""id"": 3481, ""name"": ""cryptographic device""}, {""id"": 3483, ""name"": ""gang of smugglers""}, {""id"": 10671, ""name"": ""figure skating""}, {""id"": 14735, ""name"": ""motorcycle""}, {""id"": 41592, ""name"": ""monastery""}, {""id"": 156095, ""name"": ""british secret service""}, {""id"": 159558, ""name"": ""skiing""}]",en,"[{""name"": ""United Artists"", ""id"": 60}, {""name"": ""Eon Productions"", ""id"": 7576}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1981/6/23,195312802,127,"[{""iso_639_1"": ""el"", ""name"": ""\u03b5\u03bb\u03bb\u03b7\u03bd\u03b9\u03ba\u03ac""}, {""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}]",Released,6.3
18000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}]",85,"[{""id"": 83, ""name"": ""saving the world""}, {""id"": 483, ""name"": ""riddle""}, {""id"": 485, ""name"": ""nepal""}, {""id"": 486, ""name"": ""himalaya""}, {""id"": 487, ""name"": ""cairo""}, {""id"": 488, ""name"": ""moses""}, {""id"": 1160, ""name"": ""egypt""}, {""id"": 1294, ""name"": ""whip""}, {""id"": 1454, ""name"": ""treasure""}, {""id"": 1456, ""name"": ""medallion""}, {""id"": 2650, ""name"": ""leather jacket""}, {""id"": 2652, ""name"": ""nazis""}, {""id"": 2656, ""name"": ""hat""}, {""id"": 2853, ""name"": ""mediterranean""}, {""id"": 2854, ""name"": ""ark of the covenant""}, {""id"": 2856, ""name"": ""ten commandments""}, {""id"": 6956, ""name"": ""treasure hunt""}, {""id"": 9032, ""name"": ""excavation""}, {""id"": 11105, ""name"": ""swastika""}, {""id"": 41586, ""name"": ""archaeologist""}, {""id"": 176731, ""name"": ""indiana jones""}, {""id"": 184134, ""name"": ""archeology\u00a0""}]",en,"[{""name"": ""Lucasfilm"", ""id"": 1}, {""name"": ""Paramount Pictures"", ""id"": 4}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1981/6/12,389925971,115,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""he"", ""name"": ""\u05e2\u05b4\u05d1\u05b0\u05e8\u05b4\u05d9\u05ea""}, {""iso_639_1"": ""ar"", ""name"": ""\u0627\u0644\u0639\u0631\u0628\u064a\u0629""}, {""iso_639_1"": ""ne"", ""name"": """"}]",Released,7.7
11000000,"[{""id"": 35, ""name"": ""Comedy""}]",10156,"[{""id"": 488, ""name"": ""moses""}, {""id"": 1405, ""name"": ""roman empire""}, {""id"": 4344, ""name"": ""musical""}, {""id"": 4428, ""name"": ""stone age""}, {""id"": 6027, ""name"": ""music""}, {""id"": 194576, ""name"": ""julius caesar""}]",en,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Brooksfilms"", ""id"": 5612}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1981/6/12,31672907,92,"[{""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""la"", ""name"": ""Latin""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,6.5
6000000,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}]",1103,"[{""id"": 444, ""name"": ""taxi""}, {""id"": 542, ""name"": ""street gang""}, {""id"": 840, ""name"": ""usa president""}, {""id"": 1543, ""name"": ""war veteran""}, {""id"": 1562, ""name"": ""hostage""}, {""id"": 1930, ""name"": ""kidnapping""}, {""id"": 2019, ""name"": ""liberation of prisoners""}, {""id"": 2095, ""name"": ""anti hero""}, {""id"": 3149, ""name"": ""gangster boss""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 4668, ""name"": ""police operation""}, {""id"": 5034, ""name"": ""attempt to escape""}, {""id"": 12190, ""name"": ""cyberpunk""}, {""id"": 217083, ""name"": ""reluctant hero""}]",en,"[{""name"": ""AVCO Embassy Pictures"", ""id"": 494}, {""name"": ""Goldcrest Films International"", ""id"": 500}, {""name"": ""International Film Investors"", ""id"": 502}, {""name"": ""City Film"", ""id"": 664}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1981/5/22,50244700,99,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,6.9
5500000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",9443,"[{""id"": 240, ""name"": ""underdog""}, {""id"": 388, ""name"": ""scotland""}, {""id"": 835, ""name"": ""jewry""}, {""id"": 1627, ""name"": ""patriotism""}, {""id"": 2070, ""name"": ""olympic games""}, {""id"": 2606, ""name"": ""jew""}, {""id"": 3044, ""name"": ""olympian sports team""}, {""id"": 3734, ""name"": ""ambition""}]",en,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Enigma Productions"", ""id"": 7049}, {""name"": ""The Ladd Company"", ""id"": 7965}, {""name"": ""Allied Stars, Ltd."", ""id"": 8770}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",1981/5/15,58972904,123,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",Released,6.8
46000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10752, ""name"": ""War""}]",113464,[],en,"[{""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}, {""name"": ""Unification Church"", ""id"": 46957}, {""name"": ""One Way Productions"", ""id"": 46958}]","[{""iso_3166_1"": ""KR"", ""name"": ""South Korea""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1981/5/4,5200000,140,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,6.5
